word,origin,full_name,Group,word_len
strontiferous,sco,Scots,Other,13
strontium,sco,Scots,Other,9
stroopwafel,nld,Dutch;Flemish,Germanic,11
strozzapreti,ita,Italian,Latin,12
structure,fra,French,Latin,9
structureless,fra,French,Latin,13
structurelessly,fra,French,Latin,15
structurelessness,fra,French,Latin,17
structurer,fra,French,Latin,10
structurist,fra,French,Latin,11
strudel,deu,German,Germanic,7
struse,rus,Russian,Other,6
student,lat,Latin,Latin,7
studentese,lat,Latin,Latin,10
studenthood,lat,Latin,Latin,11
studentlike,lat,Latin,Latin,11
studentry,lat,Latin,Latin,9
studenty,lat,Latin,Latin,8
studio,ita,Italian,Latin,6
studioless,ita,Italian,Latin,10
studiolike,ita,Italian,Latin,10
studious,lat,Latin,Latin,8
studiously,lat,Latin,Latin,10
studiousness,lat,Latin,Latin,12
stufa,ita,Italian,Latin,5
stultiloquy,lat,Latin,Latin,11
stunad,ita,Italian,Latin,6
stunod,ita,Italian,Latin,6
stupa,san,Sanskrit,Other,5
stupalike,san,Sanskrit,Other,9
stupend,lat,Latin,Latin,7
stupidity,lat,Latin,Latin,9
stuprous,lat,Latin,Latin,8
sturm and drang,deu,German,Germanic,15
stycerin,fra,French,Latin,8
stygian,lat,Latin,Latin,7
style,fra,French,Latin,5
styler,fra,French,Latin,6
stylet,fra,French,Latin,6
stylist,fra,French,Latin,7
stylobate,lat,Latin,Latin,9
stylohyoid,fra,French,Latin,10
stylostatistical,deu,German,Germanic,16
stylostatistics,deu,German,Germanic,15
stylus,lat,Latin,Latin,6
styptic,lat,Latin,Latin,7
suasible,lat,Latin,Latin,8
suave,lat,Latin,Latin,5
suavely,lat,Latin,Latin,7
suavify,lat,Latin,Latin,7
suaviloquy,lat,Latin,Latin,10
sub,lat,Latin,Latin,3
sub nom.,lat,Latin,Latin,8
subaccount,xno,Anglo-Norman,Germanic,10
subacid,fra,French,Latin,7
subacoustic,fra,French,Latin,11
subacrid,lat,Latin,Latin,8
subadamantine,lat,Latin,Latin,13
subaffluent,fra,French,Latin,11
subagency,lat,Latin,Latin,9
subagent,lat,Latin,Latin,8
subaltern,lat,Latin,Latin,9
subalternate,lat,Latin,Latin,12
subanalysis,lat,Latin,Latin,11
subangular,lat,Latin,Latin,10
subappendix,lat,Latin,Latin,11
subarc,lat,Latin,Latin,6
subarcsecond,lat,Latin,Latin,12
subarctic,fra,French,Latin,9
subashi,tur,Turkish,Other,7
subaspect,lat,Latin,Latin,9
subastral,lat,Latin,Latin,9
subatlantic,lat,Latin,Latin,11
subatmosphere,lat,Latin,Latin,13
subatmospheric,lat,Latin,Latin,14
subaudition,lat,Latin,Latin,11
subbasis,lat,Latin,Latin,8
subcarbonate,fra,French,Latin,12
subcaudal,lat,Latin,Latin,9
subcelestial,lat,Latin,Latin,12
subcentral,lat,Latin,Latin,10
subclan,gla,Gaelic; Scottish Gaelic,Germanic,7
subclass,fra,French,Latin,8
subclassable,fra,French,Latin,12
subclassification,fra,French,Latin,17
subclassified,fra,French,Latin,13
subclassify,fra,French,Latin,11
subclimate,fra,French,Latin,10
subcohort,lat,Latin,Latin,9
subcomponent,lat,Latin,Latin,12
subconcave,lat,Latin,Latin,10
subcone,lat,Latin,Latin,7
subcookie,nld,Dutch;Flemish,Germanic,9
subcortex,lat,Latin,Latin,9
subcortical,lat,Latin,Latin,11
subcortically,lat,Latin,Latin,13
subculture,lat,Latin,Latin,10
subcutaneous,lat,Latin,Latin,12
subcutaneously,lat,Latin,Latin,14
subcycle,lat,Latin,Latin,8
subcylindrical,lat,Latin,Latin,14
subdean,xno,Anglo-Norman,Germanic,7
subdecuple,fra,French,Latin,10
subdepartment,fra,French,Latin,13
subdeposit,lat,Latin,Latin,10
subdepot,fra,French,Latin,8
subdiagram,fra,French,Latin,10
subdictionary,lat,Latin,Latin,13
subdistrict,fra,French,Latin,11
subdititious,lat,Latin,Latin,12
subdivide,lat,Latin,Latin,9
subdivider,lat,Latin,Latin,10
subdivision,lat,Latin,Latin,11
subdolous,lat,Latin,Latin,9
subduce,lat,Latin,Latin,7
subduple,lat,Latin,Latin,8
subduplicate,lat,Latin,Latin,12
subdynamics,fra,French,Latin,11
subelongate,lat,Latin,Latin,11
subensemble,fra,French,Latin,11
subepoch,lat,Latin,Latin,8
subequal,lat,Latin,Latin,8
subequation,lat,Latin,Latin,11
suber,lat,Latin,Latin,5
suberate,lat,Latin,Latin,8
suberic,lat,Latin,Latin,7
suberin,lat,Latin,Latin,7
suberone,lat,Latin,Latin,8
suberoyl,lat,Latin,Latin,8
subfactor,lat,Latin,Latin,9
subfamily,lat,Latin,Latin,9
subfeature,xno,Anglo-Norman,Germanic,10
subformula,lat,Latin,Latin,10
subfuscous,lat,Latin,Latin,10
subgenitalia,lat,Latin,Latin,12
subgenotype,lat,Latin,Latin,11
subgerminal,lat,Latin,Latin,11
subget,lat,Latin,Latin,6
subgiant,fin,Finnish,Other,8
subglabrous,lat,Latin,Latin,11
subglobose,lat,Latin,Latin,10
subgrade,fra,French,Latin,8
subgradient,lat,Latin,Latin,11
subgram,fra,French,Latin,7
subgranular,lat,Latin,Latin,11
subgranule,lat,Latin,Latin,10
subgroup,fra,French,Latin,8
subgroupoid,fra,French,Latin,11
subhastation,lat,Latin,Latin,12
subhepatic,lat,Latin,Latin,10
subhornblendic,deu,German,Germanic,14
subimago,lat,Latin,Latin,8
subincision,lat,Latin,Latin,11
subindicate,lat,Latin,Latin,11
subindication,lat,Latin,Latin,13
subindividual,lat,Latin,Latin,13
subindustry,fra,French,Latin,11
subintelligitur,lat,Latin,Latin,15
subinvolution,lat,Latin,Latin,13
subitize,lat,Latin,Latin,8
subjacent,lat,Latin,Latin,9
subjacently,lat,Latin,Latin,11
subject,lat,Latin,Latin,7
subjectist,lat,Latin,Latin,10
subjectless,lat,Latin,Latin,11
subjectness,lat,Latin,Latin,11
subjectwise,lat,Latin,Latin,11
subjugate,lat,Latin,Latin,9
subjugation,lat,Latin,Latin,11
subjunctive,lat,Latin,Latin,11
subjunctively,lat,Latin,Latin,13
subjunctivity,lat,Latin,Latin,13
sublation,lat,Latin,Latin,9
sublessee,xno,Anglo-Norman,Germanic,9
sublexical,lat,Latin,Latin,10
subligation,lat,Latin,Latin,11
sublimation,lat,Latin,Latin,11
sublineation,lat,Latin,Latin,12
sublingual,lat,Latin,Latin,10
subliterate,lat,Latin,Latin,11
sublittoral,lat,Latin,Latin,11
subluminous,lat,Latin,Latin,11
sublunar,lat,Latin,Latin,8
submarshal,xno,Anglo-Norman,Germanic,10
submedial,lat,Latin,Latin,9
submedian,lat,Latin,Latin,9
submembranous,fra,French,Latin,13
submentum,lat,Latin,Latin,9
submenu,fra,French,Latin,7
submerge,lat,Latin,Latin,8
submersible,lat,Latin,Latin,11
submersion,lat,Latin,Latin,10
submeter,fra,French,Latin,8
subminimum,lat,Latin,Latin,10
subministration,lat,Latin,Latin,15
submiss,lat,Latin,Latin,7
submissly,lat,Latin,Latin,9
submissness,lat,Latin,Latin,11
submodular,fra,French,Latin,10
submonish,lat,Latin,Latin,9
submonition,lat,Latin,Latin,11
submucous,lat,Latin,Latin,9
submucously,lat,Latin,Latin,11
subnasal,lat,Latin,Latin,8
subnascent,lat,Latin,Latin,10
subnationally,lat,Latin,Latin,13
subnect,lat,Latin,Latin,7
subnegotiation,fra,French,Latin,14
subnormal,lat,Latin,Latin,9
subnormality,lat,Latin,Latin,12
subnucleus,lat,Latin,Latin,10
subobtuse,lat,Latin,Latin,9
suboccipital,lat,Latin,Latin,12
suboctave,lat,Latin,Latin,9
subocular,lat,Latin,Latin,9
suboffice,xno,Anglo-Norman,Germanic,9
subofficer,xno,Anglo-Norman,Germanic,10
suboperculum,lat,Latin,Latin,12
suboption,fra,French,Latin,9
suborbiculate,lat,Latin,Latin,13
subordinary,xno,Anglo-Norman,Germanic,11
subovate,lat,Latin,Latin,8
subpar,fra,French,Latin,6
subparameter,fra,French,Latin,12
subparticulate,lat,Latin,Latin,14
subpellucid,lat,Latin,Latin,11
subphrenic,lat,Latin,Latin,10
subplantar,lat,Latin,Latin,10
subprefect,lat,Latin,Latin,10
subprefecture,lat,Latin,Latin,13
subprehensile,fra,French,Latin,13
subprime,fra,French,Latin,8
subprior,lat,Latin,Latin,8
subprogramme,lat,Latin,Latin,12
subpulmonary,lat,Latin,Latin,12
subpulse,lat,Latin,Latin,8
subpyriform,lat,Latin,Latin,11
subregion,xno,Anglo-Norman,Germanic,9
subregional,xno,Anglo-Norman,Germanic,11
subregionally,xno,Anglo-Norman,Germanic,13
subregular,xno,Anglo-Norman,Germanic,10
subreport,xno,Anglo-Norman,Germanic,9
subreption,lat,Latin,Latin,10
subreptitious,lat,Latin,Latin,13
subreptive,lat,Latin,Latin,10
subrigid,lat,Latin,Latin,8
subrotund,lat,Latin,Latin,9
subroutine,fra,French,Latin,10
subsannation,lat,Latin,Latin,12
subscapularis,lat,Latin,Latin,13
subschema,lat,Latin,Latin,9
subscheme,lat,Latin,Latin,9
subselect,lat,Latin,Latin,9
subselection,lat,Latin,Latin,12
subsemigroup,fra,French,Latin,12
subsensible,lat,Latin,Latin,11
subsentence,fra,French,Latin,11
subseries,lat,Latin,Latin,9
subsessile,lat,Latin,Latin,10
subsidiarity,lat,Latin,Latin,12
subsidy,lat,Latin,Latin,7
subsist,fra,French,Latin,7
subsistence,lat,Latin,Latin,11
subspace,xno,Anglo-Norman,Germanic,8
substant,lat,Latin,Latin,8
substellar,lat,Latin,Latin,10
substellate,lat,Latin,Latin,11
substitute,lat,Latin,Latin,10
substitutor,lat,Latin,Latin,11
substratification,lat,Latin,Latin,17
substratum,lat,Latin,Latin,10
substruction,lat,Latin,Latin,12
substyle,fra,French,Latin,8
subsubroutine,fra,French,Latin,13
subsultory,lat,Latin,Latin,10
subsume,lat,Latin,Latin,7
subsumer,lat,Latin,Latin,8
subtangent,lat,Latin,Latin,10
subtartarean,fra,French,Latin,12
subtepid,lat,Latin,Latin,8
subterete,lat,Latin,Latin,9
subterrestrial,lat,Latin,Latin,14
subtherapeutic,lat,Latin,Latin,14
subtile,lat,Latin,Latin,7
subtilely,lat,Latin,Latin,9
subtiliate,lat,Latin,Latin,10
subtitle,lat,Latin,Latin,8
subtitler,lat,Latin,Latin,9
subtopic,lat,Latin,Latin,8
subtorrid,lat,Latin,Latin,9
subtract,lat,Latin,Latin,8
subtractable,lat,Latin,Latin,12
subtracter,lat,Latin,Latin,10
subtransaction,lat,Latin,Latin,14
subtranslucent,lat,Latin,Latin,14
subtransparent,lat,Latin,Latin,14
subtreasurer,xno,Anglo-Norman,Germanic,12
subtypical,lat,Latin,Latin,10
subumbrella,ita,Italian,Latin,11
suburban,lat,Latin,Latin,8
suburbanization,lat,Latin,Latin,15
suburbanize,lat,Latin,Latin,11
subvaginal,lat,Latin,Latin,10
subvariety,fra,French,Latin,10
subvelocity,lat,Latin,Latin,11
subvene,lat,Latin,Latin,7
subvitreous,lat,Latin,Latin,11
subzonal,lat,Latin,Latin,8
subzygomatic,fra,French,Latin,12
success,lat,Latin,Latin,7
successful,lat,Latin,Latin,10
successfully,lat,Latin,Latin,12
succession,lat,Latin,Latin,10
successional,lat,Latin,Latin,12
successionally,lat,Latin,Latin,14
successionism,lat,Latin,Latin,13
successionist,lat,Latin,Latin,13
successism,lat,Latin,Latin,10
successive,lat,Latin,Latin,10
successively,lat,Latin,Latin,12
successiveness,lat,Latin,Latin,14
successless,lat,Latin,Latin,11
successlessness,lat,Latin,Latin,15
succiferous,lat,Latin,Latin,11
succinct,lat,Latin,Latin,8
succinctly,lat,Latin,Latin,10
succinic,lat,Latin,Latin,8
succision,lat,Latin,Latin,9
succuss,lat,Latin,Latin,7
succussation,lat,Latin,Latin,12
sucrase,fra,French,Latin,7
sucrose,fra,French,Latin,7
sucroselike,fra,French,Latin,11
suction,lat,Latin,Latin,7
suctorial,lat,Latin,Latin,9
sudamen,lat,Latin,Latin,7
sudoku,jpn,Japanese,Japanese,6
sudokuist,jpn,Japanese,Japanese,9
sudoral,lat,Latin,Latin,7
sudorific,lat,Latin,Latin,9
sudorous,lat,Latin,Latin,8
sue,xno,Anglo-Norman,Germanic,3
sueable,xno,Anglo-Norman,Germanic,7
sufferance,xno,Anglo-Norman,Germanic,10
suffete,lat,Latin,Latin,7
sufficient,lat,Latin,Latin,10
sufficiently,lat,Latin,Latin,12
sufflaminate,lat,Latin,Latin,12
sufflate,lat,Latin,Latin,8
suffocate,lat,Latin,Latin,9
suffocateth,lat,Latin,Latin,11
suffocative,lat,Latin,Latin,11
suffossion,lat,Latin,Latin,10
suffragator,lat,Latin,Latin,11
suffumige,lat,Latin,Latin,9
sufganiyah,heb,Hebrew,Other,10
sugan,gle,Irish,Other,5
sugar pill,lat,Latin,Latin,10
suget,lat,Latin,Latin,5
suggest,lat,Latin,Latin,7
suggestion,xno,Anglo-Norman,Germanic,10
suggestment,lat,Latin,Latin,11
suggilate,lat,Latin,Latin,9
suite,fra,French,Latin,5
suitelike,fra,French,Latin,9
sujuk,tur,Turkish,Other,5
sukkah,heb,Hebrew,Other,6
sukuinage,jpn,Japanese,Japanese,9
sukun,ara,Arabic,Arabic,5
sulphophosphorous,lat,Latin,Latin,17
sulphureous,lat,Latin,Latin,11
summa,lat,Latin,Latin,5
summity,lat,Latin,Latin,7
summon,xno,Anglo-Norman,Germanic,6
summonest,xno,Anglo-Norman,Germanic,9
summoneth,xno,Anglo-Norman,Germanic,9
summoning,xno,Anglo-Norman,Germanic,9
sumo,jpn,Japanese,Japanese,4
sumption,lat,Latin,Latin,8
sumptuary,lat,Latin,Latin,9
sumptuous,fra,French,Latin,9
sumptuously,fra,French,Latin,11
sumptuousness,fra,French,Latin,13
sunyata,san,Sanskrit,Other,7
superable,lat,Latin,Latin,9
superaccurate,lat,Latin,Latin,13
superacute,lat,Latin,Latin,10
superadd,lat,Latin,Latin,8
superadobe,spa,Spanish; Castilian,Latin,10
superaffluent,fra,French,Latin,13
superagency,lat,Latin,Latin,11
superagent,lat,Latin,Latin,10
superaggressive,lat,Latin,Latin,15
superalert,fra,French,Latin,10
superaltar,lat,Latin,Latin,10
superantigen,fra,French,Latin,12
superattractive,lat,Latin,Latin,15
superautomatic,fra,French,Latin,14
superb,lat,Latin,Latin,6
superballistic,lat,Latin,Latin,14
superbazaar,ita,Italian,Latin,11
superbike,lat,Latin,Latin,9
superbly,lat,Latin,Latin,8
superbness,lat,Latin,Latin,10
superbo,lat,Latin,Latin,7
superbomb,fra,French,Latin,9
superbureaucrat,fra,French,Latin,15
supercalender,fas,Persian,Other,13
supercapitalism,fra,French,Latin,15
supercarbonate,fra,French,Latin,14
supercasino,ita,Italian,Latin,11
supercelestial,lat,Latin,Latin,14
superchemical,lat,Latin,Latin,13
supercherie,fra,French,Latin,11
supercilious,lat,Latin,Latin,12
superciliously,lat,Latin,Latin,14
superciliousness,lat,Latin,Latin,16
supercoherent,lat,Latin,Latin,13
supercolony,lat,Latin,Latin,11
supercolossal,fra,French,Latin,13
supercompact,lat,Latin,Latin,12
supercomplex,fra,French,Latin,12
supercomputer,fra,French,Latin,13
superconcert,fra,French,Latin,12
superconfidence,lat,Latin,Latin,15
superconfident,lat,Latin,Latin,14
superconsciousness,lat,Latin,Latin,18
supercontinuum,lat,Latin,Latin,14
supercookie,nld,Dutch;Flemish,Germanic,11
supercorporation,lat,Latin,Latin,16
supercycle,lat,Latin,Latin,10
superdense,lat,Latin,Latin,10
superdepartment,fra,French,Latin,15
superdestructive,lat,Latin,Latin,16
superdevelopment,fra,French,Latin,16
superdiplomat,fra,French,Latin,13
superdistribution,lat,Latin,Latin,17
superdivision,lat,Latin,Latin,13
superefficiency,lat,Latin,Latin,15
superego,lat,Latin,Latin,8
superegoist,lat,Latin,Latin,11
superelastic,lat,Latin,Latin,12
superelastically,lat,Latin,Latin,16
superellipse,fra,French,Latin,12
superellipsoid,fra,French,Latin,14
superenormous,lat,Latin,Latin,13
superequilibrium,lat,Latin,Latin,16
supererogatory,lat,Latin,Latin,14
superessential,lat,Latin,Latin,14
superexalt,lat,Latin,Latin,10
superexaltation,fra,French,Latin,15
superexcellence,lat,Latin,Latin,15
superexcellent,lat,Latin,Latin,14
superexpensive,lat,Latin,Latin,14
superexpress,fra,French,Latin,12
superextreme,lat,Latin,Latin,12
superfamily,lat,Latin,Latin,11
superfamous,xno,Anglo-Norman,Germanic,11
superfecundity,lat,Latin,Latin,14
superfeminine,lat,Latin,Latin,13
superfetation,lat,Latin,Latin,13
superfirm,deu,German,Germanic,9
superfluence,lat,Latin,Latin,12
superfluous,lat,Latin,Latin,11
superfluously,lat,Latin,Latin,13
superfluousness,lat,Latin,Latin,15
superformidable,lat,Latin,Latin,15
superformula,lat,Latin,Latin,12
supergene,deu,German,Germanic,9
supergeometric,lat,Latin,Latin,14
supergradient,lat,Latin,Latin,13
supergranular,lat,Latin,Latin,13
supergraphic,lat,Latin,Latin,12
supergroup,fra,French,Latin,10
superhelical,lat,Latin,Latin,12
superhelix,lat,Latin,Latin,10
superincumbent,lat,Latin,Latin,14
superindividual,lat,Latin,Latin,15
superinfect,lat,Latin,Latin,11
superinspect,lat,Latin,Latin,12
superintellect,lat,Latin,Latin,14
superintelligent,lat,Latin,Latin,16
superintend,lat,Latin,Latin,11
superior,lat,Latin,Latin,8
superioress,lat,Latin,Latin,11
superiorly,lat,Latin,Latin,10
superiorness,lat,Latin,Latin,12
superiorship,lat,Latin,Latin,12
superjacent,lat,Latin,Latin,11
superjet,fra,French,Latin,8
superlation,lat,Latin,Latin,11
superlethal,lat,Latin,Latin,11
superliterate,lat,Latin,Latin,13
superlogarithm,lat,Latin,Latin,14
superluminous,lat,Latin,Latin,13
superlunar,lat,Latin,Latin,10
superluxurious,fra,French,Latin,14
supermacho,spa,Spanish; Castilian,Latin,10
supermall,fra,French,Latin,9
supermart,lat,Latin,Latin,9
supermaxilla,lat,Latin,Latin,12
supermedial,lat,Latin,Latin,11
supermilitant,lat,Latin,Latin,13
supermoderator,lat,Latin,Latin,14
supermodule,fra,French,Latin,11
supermorbid,lat,Latin,Latin,11
supermum,deu,German,Germanic,8
supermundane,lat,Latin,Latin,12
supernational,lat,Latin,Latin,13
supernatural,lat,Latin,Latin,12
supernaturalization,lat,Latin,Latin,19
supernaturalize,lat,Latin,Latin,15
supernaturally,lat,Latin,Latin,14
supernaturalness,lat,Latin,Latin,16
supernature,lat,Latin,Latin,11
supernebula,lat,Latin,Latin,11
supernode,lat,Latin,Latin,9
supernutrient,lat,Latin,Latin,13
superoccipital,lat,Latin,Latin,14
superoctave,lat,Latin,Latin,11
superordinal,lat,Latin,Latin,12
superordinary,xno,Anglo-Norman,Germanic,13
superorgasm,lat,Latin,Latin,11
superovulation,lat,Latin,Latin,14
superparticular,lat,Latin,Latin,15
superpenis,lat,Latin,Latin,10
superperson,xno,Anglo-Norman,Germanic,11
superphenomenal,lat,Latin,Latin,15
superphenomenon,lat,Latin,Latin,15
superpolite,lat,Latin,Latin,11
superpoliteness,lat,Latin,Latin,15
superpopular,lat,Latin,Latin,12
superpotent,lat,Latin,Latin,11
superpredator,lat,Latin,Latin,13
superpro,lat,Latin,Latin,8
superradiation,lat,Latin,Latin,14
superregion,xno,Anglo-Norman,Germanic,11
superreligious,xno,Anglo-Norman,Germanic,14
superresistant,fra,French,Latin,14
superrotation,lat,Latin,Latin,13
supersalary,lat,Latin,Latin,11
superscalar,lat,Latin,Latin,11
superschema,lat,Latin,Latin,11
superscribe,lat,Latin,Latin,11
superscription,fra,French,Latin,14
supersecular,lat,Latin,Latin,12
supersecure,lat,Latin,Latin,11
superselection,lat,Latin,Latin,14
supersenior,lat,Latin,Latin,11
superseries,lat,Latin,Latin,11
supersession,lat,Latin,Latin,12
supersexual,lat,Latin,Latin,11
supersexuality,lat,Latin,Latin,14
superslim,nld,Dutch;Flemish,Germanic,9
supersnoop,nld,Dutch;Flemish,Germanic,10
supersolidity,lat,Latin,Latin,13
supersolvable,lat,Latin,Latin,13
supersonic,lat,Latin,Latin,10
superspace,xno,Anglo-Norman,Germanic,10
superspecies,lat,Latin,Latin,12
superspook,nld,Dutch;Flemish,Germanic,10
superstable,lat,Latin,Latin,11
superstate,lat,Latin,Latin,10
superstatistics,deu,German,Germanic,15
superstimulate,lat,Latin,Latin,14
superstimulus,lat,Latin,Latin,13
superstratum,lat,Latin,Latin,12
superstrict,lat,Latin,Latin,11
superstruct,lat,Latin,Latin,11
supersuccessful,lat,Latin,Latin,15
supersurgeon,xno,Anglo-Norman,Germanic,12
supertechnical,lat,Latin,Latin,14
superterrestrial,lat,Latin,Latin,16
superterrific,lat,Latin,Latin,13
superterrorist,fra,French,Latin,14
supertorus,lat,Latin,Latin,10
supertransaction,lat,Latin,Latin,16
supertranslation,lat,Latin,Latin,16
superuniversal,lat,Latin,Latin,14
supervacuous,lat,Latin,Latin,12
supervene,lat,Latin,Latin,9
supervirile,lat,Latin,Latin,11
supervirility,lat,Latin,Latin,13
supervirulent,lat,Latin,Latin,13
supervirus,lat,Latin,Latin,10
supervision,lat,Latin,Latin,11
supervolcanic,fra,French,Latin,13
supervolute,lat,Latin,Latin,11
supinate,lat,Latin,Latin,8
supinity,lat,Latin,Latin,8
suppedaneum,lat,Latin,Latin,11
supplement,lat,Latin,Latin,10
supplementable,lat,Latin,Latin,14
suppletion,lat,Latin,Latin,10
suppli,lat,Latin,Latin,6
suppli al telefono,ita,Italian,Latin,18
suppliant,fra,French,Latin,9
supplicant,lat,Latin,Latin,10
supposititious,lat,Latin,Latin,14
suppress,lat,Latin,Latin,8
supra,lat,Latin,Latin,5
supraangular,lat,Latin,Latin,12
supraauricular,lat,Latin,Latin,14
supracanonical,lat,Latin,Latin,14
supracervical,lat,Latin,Latin,13
supraclavicle,lat,Latin,Latin,13
supraglacial,fra,French,Latin,12
suprahepatic,lat,Latin,Latin,12
suprahyoid,fra,French,Latin,10
supraliminal,lat,Latin,Latin,12
supralittoral,lat,Latin,Latin,13
supralunar,lat,Latin,Latin,10
supramaxilla,lat,Latin,Latin,12
supramodal,lat,Latin,Latin,10
supramundane,lat,Latin,Latin,12
supranational,lat,Latin,Latin,13
supraoccipital,lat,Latin,Latin,14
supraocular,lat,Latin,Latin,11
supraoptic,lat,Latin,Latin,10
supraordinal,lat,Latin,Latin,12
supraorganization,lat,Latin,Latin,17
suprapedal,fra,French,Latin,10
suprarenal,lat,Latin,Latin,10
suprascapular,lat,Latin,Latin,13
suprasensible,lat,Latin,Latin,13
supraspinal,lat,Latin,Latin,11
supratrochlear,lat,Latin,Latin,14
sura,ara,Arabic,Arabic,4
surbased,fra,French,Latin,8
surburbanite,lat,Latin,Latin,12
surcle,lat,Latin,Latin,6
surdity,lat,Latin,Latin,7
surety,xno,Anglo-Norman,Germanic,6
suretyship,xno,Anglo-Norman,Germanic,10
surfari,swa,Swahili,Other,7
surgation,lat,Latin,Latin,9
surgent,lat,Latin,Latin,7
surgeon,xno,Anglo-Norman,Germanic,7
surgeoncy,xno,Anglo-Norman,Germanic,9
surgeoness,xno,Anglo-Norman,Germanic,10
surgeonlike,xno,Anglo-Norman,Germanic,11
surgeonly,xno,Anglo-Norman,Germanic,9
surgeonry,xno,Anglo-Norman,Germanic,9
surmullet,fra,French,Latin,9
surplice,lat,Latin,Latin,8
surpliced,lat,Latin,Latin,9
surplus,fra,French,Latin,7
surplusage,lat,Latin,Latin,10
surreality,fra,French,Latin,10
surreption,lat,Latin,Latin,10
surreptitious,lat,Latin,Latin,13
surreptitiously,lat,Latin,Latin,15
surreptitiousness,lat,Latin,Latin,17
surrogacy,lat,Latin,Latin,9
surrogate,lat,Latin,Latin,9
surrogateship,lat,Latin,Latin,13
sursolid,fra,French,Latin,8
surtitle,fra,French,Latin,8
surveillance,fra,French,Latin,12
survivable,xno,Anglo-Norman,Germanic,10
survival,xno,Anglo-Norman,Germanic,8
survivance,fra,French,Latin,10
survive,xno,Anglo-Norman,Germanic,7
susceptible,lat,Latin,Latin,11
sushi,jpn,Japanese,Japanese,5
sushilike,jpn,Japanese,Japanese,9
susoharai,jpn,Japanese,Japanese,9
susotori,jpn,Japanese,Japanese,8
suspect,lat,Latin,Latin,7
suspectable,lat,Latin,Latin,11
suspectful,lat,Latin,Latin,10
suspectless,lat,Latin,Latin,11
suspector,lat,Latin,Latin,9
suspicable,lat,Latin,Latin,10
suss out,lat,Latin,Latin,8
sussultatory,ita,Italian,Latin,12
sustentacle,lat,Latin,Latin,11
susurrance,lat,Latin,Latin,10
susurrant,lat,Latin,Latin,9
susurrate,lat,Latin,Latin,9
susurrous,lat,Latin,Latin,9
sutler,nld,Dutch;Flemish,Germanic,6
sutlership,nld,Dutch;Flemish,Germanic,10
sutra,san,Sanskrit,Other,5
suttee,san,Sanskrit,Other,6
sutteeism,san,Sanskrit,Other,9
suture,lat,Latin,Latin,6
sutureless,lat,Latin,Latin,10
suturelike,lat,Latin,Latin,10
suzani,fas,Persian,Other,6
suzerain,fra,French,Latin,8
svarita,san,Sanskrit,Other,7
svelte,fra,French,Latin,6
sveltely,fra,French,Latin,8
svelteness,fra,French,Latin,10
swack,sco,Scots,Other,5
swaption,fra,French,Latin,8
swastika,san,Sanskrit,Other,8
sweetshrub,ara,Arabic,Arabic,10
swindler,deu,German,Germanic,8
swy,deu,German,Germanic,3
sybarite,lat,Latin,Latin,8
sybaritism,lat,Latin,Latin,10
sycamine,lat,Latin,Latin,8
syllabic,lat,Latin,Latin,8
syllabically,lat,Latin,Latin,12
